person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
76859,Gary,Gray,GaryGray,GrayGary,GGray,garygray,19450223000000,OklahomaCity,USA,OklahomaCityUSA,61,185.0,1.0,15,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADDgarygray,1967.0,1967.0,N,Y,Y,1967,3,26,N
1627982,Josh,Gray,JoshGray,GrayJosh,JGray,joshgray,19930909000000,LouisianaState,USA,LouisianaStateUSA,60,180.0,3.0,5,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,joshgray,2017.0,2019.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76860,Leonard,Gray,LeonardGray,GrayLeonard,LGray,leonardgray,19511219000000,LongBeachState,USA,LongBeachStateUSA,68,240.0,3.0,11,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDleonardgray,1974.0,1976.0,N,Y,Y,1974,2,26,N
1630564,RaiQuan,Gray,RaiQuanGray,GrayRaiQuan,RGray,raiquangray,19990707000000,FloridaState,USA,FloridaStateUSA,67,269.0,1.0,0,Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,raiquangray,2022.0,2023.0,Y,Y,Y,2021,2,59,N
76861,Stuart,Gray,StuartGray,GrayStuart,SGray,stuartgray,19630527000000,UCLA,USA,UCLAUSA,70,235.0,7.0,40,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADDstuartgray,1984.0,1990.0,N,Y,Y,1984,2,29,N
76862,Sylvester,Gray,SylvesterGray,GraySylvester,SGray,sylvestergray,19670708000000,Memphis,USA,MemphisUSA,66,230.0,1.0,40,Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,HISTADDsylvestergray,1988.0,1988.0,N,Y,Y,1988,2,35,N
81,Jeff,Grayer,JeffGrayer,GrayerJeff,JGrayer,jeffgrayer,19651217000000,IowaState,USA,IowaStateUSA,65,210.0,9.0,20,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,jeffgrayer,1988.0,1997.0,N,Y,Y,1988,1,13,N
76865,Bob,Greacen,BobGreacen,GreacenBob,BGreacen,bobgreacen,19470915000000,Rutgers,USA,RutgersUSA,67,206.0,2.0,18,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADDbobgreacen,1969.0,1970.0,N,Y,Y,1969,2,17,N
920,AC,Green,ACGreen,GreenAC,AGreen,acgreen,19631004000000,OregonState,USA,OregonStateUSA,69,225.0,16.0,45,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,acgreen,1985.0,2000.0,N,Y,Y,1985,1,23,N
1631260,AJ,Green,AJGreen,GreenAJ,AGreen,ajgreen,19990927000000,NorthernIowa,USA,NorthernIowaUSA,65,190.0,1.0,20,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,ajgreen,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
201980,Danny,Green,DannyGreen,GreenDanny,DGreen,dannygreen,19870622000000,NorthCarolina,USA,NorthCarolinaUSA,66,215.0,14.0,14,Guard,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dannygreen,2009.0,2023.0,Y,Y,Y,2009,2,46,N
203110,Draymond,Green,DraymondGreen,GreenDraymond,DGreen,draymondgreen,19900304000000,MichiganState,USA,MichiganStateUSA,66,230.0,11.0,23,Forward,Active,N,1610612744,Warriors,GSW,warriors,GoldenState,draymondgreen,2012.0,2023.0,N,Y,Y,2012,2,35,N
101123,Gerald,Green,GeraldGreen,GreenGerald,GGreen,geraldgreen,19860126000000,NoCollege,USA,NoCollegeUSA,67,205.0,13.0,14,GuardForward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,geraldgreen,2005.0,2018.0,Y,Y,Y,2005,1,18,N
203210,JaMychal,Green,JaMychalGreen,GreenJaMychal,JGreen,jamychalgreen,19900621000000,Alabama,USA,AlabamaUSA,69,227.0,9.0,1,ForwardCenter,Active,N,1610612744,Warriors,GSW,warriors,GoldenState,jamychalgreen,2014.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630224,Jalen,Green,JalenGreen,GreenJalen,JGreen,jalengreen,20020209000000,NBAGLeagueIgnite,USA,NBAGLeagueIgniteUSA,64,186.0,2.0,4,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,jalengreen,2021.0,2023.0,Y,Y,Y,2021,1,2,N
1629750,Javonte,Green,JavonteGreen,GreenJavonte,JGreen,javontegreen,19930723000000,Radford,USA,RadfordUSA,65,205.0,4.0,24,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,javontegreen,2019.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
201145,Jeff,Green,JeffGreen,GreenJeff,JGreen,jeffgreen,19860828000000,Georgetown,USA,GeorgetownUSA,68,235.0,15.0,32,Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,jeffgreen,2007.0,2023.0,N,Y,Y,2007,1,5,N
1630182,Josh,Green,JoshGreen,GreenJosh,JGreen,joshgreen,20001116000000,Arizona,Australia,ArizonaAustralia,67,200.0,3.0,8,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,joshgreen,2020.0,2023.0,Y,Y,Y,2020,1,18,N
76868,Ken,Green,KenGreen,GreenKen,KGreen,kengreen,19590919000000,TexasPanAmerican,USA,TexasPanAmericanUSA,68,215.0,1.0,3,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDkengreen,1985.0,1985.0,N,Y,Y,1981,2,34,N
76869,Kenny,Green,KennyGreen,GreenKenny,KGreen,kennygreen,19641011000000,WakeForest,USA,WakeForestUSA,66,210.0,2.0,21,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDkennygreen,1985.0,1986.0,N,Y,Y,1985,1,12,N
600011,Lamar,Green,LamarGreen,GreenLamar,LGreen,lamargreen,19470322000000,MoreheadState,USA,MoreheadStateUSA,67,210.0,6.0,16,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDlamargreen,1969.0,1974.0,N,Y,Y,1969,3,33,N
76872,Luther,Green,LutherGreen,GreenLuther,LGreen,luthergreen,19461113000000,LongIslandBrooklyn,USA,LongIslandBrooklynUSA,67,190.0,1.0,25,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDluthergreen,1972.0,1972.0,N,Y,Y,1969,3,41,N
76873,Mike,Green,MikeGreen,GreenMike,MGreen,mikegreen,19510806000000,LouisianaTech,USA,LouisianaTechUSA,610,200.0,4.0,23,Center,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,HISTADDmikegreen,1976.0,1979.0,N,Y,Y,1973,1,4,N
76874,Rickey,Green,RickeyGreen,GreenRickey,RGreen,rickeygreen,19540818000000,Michigan,USA,MichiganUSA,60,170.0,14.0,13,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADDrickeygreen,1977.0,1991.0,N,Y,Y,1977,1,16,N
76875,Sean,Green,SeanGreen,GreenSean,SGreen,seangreen,19700202000000,Iona,USA,IonaUSA,65,210.0,3.0,30,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADDseangreen,1991.0,1993.0,N,Y,Y,1991,2,41,N
76877,Si,Green,SiGreen,GreenSi,SGreen,sigreen,19330820000000,Duquesne,USA,DuquesneUSA,62,185.0,9.0,28,Guard,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADDsigreen,1956.0,1965.0,N,Y,Y,1956,1,1,N
76876,Sidney,Green,SidneyGreen,GreenSidney,SGreen,sidneygreen,19610104000000,UNLV,USA,UNLVUSA,69,220.0,10.0,21,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADDsidneygreen,1983.0,1992.0,N,Y,Y,1983,1,5,N
76878,Steve,Green,SteveGreen,GreenSteve,SGreen,stevegreen,19531004000000,Indiana,USA,IndianaUSA,67,220.0,3.0,24,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADDstevegreen,1976.0,1978.0,N,Y,Y,1975,2,30,N
201192,Taurean,Green,TaureanGreen,GreenTaurean,TGreen,taureangreen,19861128000000,Florida,USA,FloridaUSA,60,177.0,1.0,0,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,taureangreen,2007.0,2007.0,Y,Y,Y,2007,2,52,N
76879,Tommy,Green,TommyGreen,GreenTommy,TGreen,tommygreen,19560408000000,Southern,USA,SouthernUSA,62,185.0,1.0,14,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,NewOrleans,HISTADDtommygreen,1978.0,1978.0,N,Y,Y,1978,2,35,N
2584,Willie,Green,WillieGreen,GreenWillie,WGreen,williegreen,19810728000000,Detroit,USA,DetroitUSA,63,205.0,12.0,34,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,williegreen,2003.0,2014.0,N,Y,Y,2003,2,41,N
201590,Donte,Greene,DonteGreene,GreeneDonte,DGreene,dontegreene,19880221000000,Syracuse,USA,SyracuseUSA,611,226.0,6.0,13,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,dontegreene,2008.0,2012.0,Y,Y,Y,2008,1,28,N
76880,Jerry,Greenspan,JerryGreenspan,GreenspanJerry,JGreenspan,jerrygreenspan,19411122000000,Maryland,USA,MarylandUSA,65,195.0,2.0,22,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDjerrygreenspan,1963.0,1964.0,N,Y,Y,1963,3,24,N
76881,David,Greenwood,DavidGreenwood,GreenwoodDavid,DGreenwood,davidgreenwood,19570527000000,UCLA,USA,UCLAUSA,69,222.0,12.0,33,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADDdavidgreenwood,1979.0,1990.0,N,Y,Y,1979,1,2,N
2696,Lynn,Greer,LynnGreer,GreerLynn,LGreer,lynngreer,19791023000000,Temple,USA,TempleUSA,62,175.0,2.0,3,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,lynngreer,2006.0,2006.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76884,Claude,Gregory,ClaudeGregory,GregoryClaude,CGregory,claudegregory,19581226000000,Wisconsin,USA,WisconsinUSA,68,205.0,2.0,43,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,HISTADDclaudegregory,1985.0,1987.0,N,Y,Y,1981,2,41,N
76885,John,Greig,JohnGreig,GreigJohn,JGreig,johngreig,19610428000000,Oregon,USA,OregonUSA,67,215.0,1.0,22,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDjohngreig,1982.0,1982.0,N,Y,Y,1982,3,65,N
1631100,AJ,Griffin,AJGriffin,GriffinAJ,AGriffin,ajgriffin,20030825000000,Duke,USA,DukeUSA,66,220.0,1.0,14,Forward,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,ajgriffin,2022.0,2023.0,N,Y,Y,2022,1,16,N
1559,Adrian,Griffin,AdrianGriffin,GriffinAdrian,AGriffin,adriangriffin,19740704000000,SetonHall,USA,SetonHallUSA,65,230.0,10.0,44,GuardForward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,adriangriffin,1999.0,2007.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
201933,Blake,Griffin,BlakeGriffin,GriffinBlake,BGriffin,blakegriffin,19890316000000,Oklahoma,USA,OklahomaUSA,69,250.0,13.0,91,Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,blakegriffin,2009.0,2023.0,N,Y,Y,2009,1,1,N
76888,Greg,Griffin,GregGriffin,GriffinGreg,GGriffin,greggriffin,19520906000000,IdahoState,USA,IdahoStateUSA,67,190.0,1.0,25,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDgreggriffin,1977.0,1977.0,N,Y,Y,1977,4,71,N
76889,Paul,Griffin,PaulGriffin,GriffinPaul,PGriffin,paulgriffin,19540120000000,WesternMichigan,USA,WesternMichiganUSA,69,205.0,7.0,30,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,HISTADDpaulgriffin,1976.0,1982.0,N,Y,Y,1976,5,74,N
76890,Darrell,Griffith,DarrellGriffith,GriffithDarrell,DGriffith,darrellgriffith,19580616000000,Louisville,USA,LouisvilleUSA,64,190.0,10.0,35,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADDdarrellgriffith,1980.0,1990.0,N,Y,Y,1980,1,2,N
1629656,Quentin,Grimes,QuentinGrimes,GrimesQuentin,QGrimes,quentingrimes,20000508000000,Houston,USA,HoustonUSA,65,210.0,2.0,6,Guard,Active,N,1610612752,Knicks,NYK,knicks,NewYork,quentingrimes,2021.0,2023.0,N,Y,Y,2021,1,25,N
76894,Dick,Groat,DickGroat,GroatDick,DGroat,dickgroat,19301104000000,Duke,USA,DukeUSA,511,180.0,1.0,5,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,FtWayneZollner,HISTADDdickgroat,1952.0,1952.0,N,Y,Y,1952,1,3,N
76895,Bob,Gross,BobGross,GrossBob,BGross,bobgross,19530803000000,LongBeachState,USA,LongBeachStateUSA,66,200.0,8.0,30,Forward,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDbobgross,1975.0,1982.0,N,Y,Y,1975,2,25,N
76896,Jerry,Grote,JerryGrote,GroteJerry,JGrote,jerrygrote,19401228000000,LoyolaMarymount,USA,LoyolaMarymountUSA,64,215.0,1.0,32,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,HISTADDjerrygrote,1964.0,1964.0,N,Y,Y,1962,4,28,N
101219,Anthony,Grundy,AnthonyGrundy,GrundyAnthony,AGrundy,anthonygrundy,19790415000000,NorthCarolinaState,USA,NorthCarolinaStateUSA,63,185.0,1.0,16,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,anthonygrundy,2005.0,2005.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76899,Ernie,Grunfeld,ErnieGrunfeld,GrunfeldErnie,EGrunfeld,erniegrunfeld,19550424000000,Tennessee,USA,TennesseeUSA,66,210.0,9.0,18,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDerniegrunfeld,1977.0,1985.0,N,Y,Y,1977,1,11,N
76900,Gene,Guarilia,GeneGuarilia,GuariliaGene,GGuarilia,geneguarilia,19370913000000,GeorgeWashington,USA,GeorgeWashingtonUSA,65,220.0,4.0,20,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADDgeneguarilia,1959.0,1962.0,N,Y,Y,1959,2,14,N
76901,Petur,Gudmundsson,PeturGudmundsson,GudmundssonPetur,PGudmundsson,peturgudmundsson,19581030000000,Washington,USA,WashingtonUSA,72,260.0,4.0,35,Center,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,HISTADDpeturgudmundsson,1981.0,1988.0,N,Y,Y,1981,3,61,N
76902,Richie,Guerin,RichieGuerin,GuerinRichie,RGuerin,richieguerin,19320529000000,Iona,USA,IonaUSA,64,195.0,13.0,19,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDrichieguerin,1956.0,1969.0,N,Y,Y,1954,2,17,N
339,Tom,Gugliotta,TomGugliotta,GugliottaTom,TGugliotta,tomgugliotta,19691219000000,NorthCarolinaState,USA,NorthCarolinaStateUSA,610,250.0,14.0,7,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,tomgugliotta,1992.0,2004.0,N,Y,Y,1992,1,6,N
76903,Andres,Guibert,AndresGuibert,GuibertAndres,AGuibert,andresguibert,19681028000000,CanteraInstituto,Cuba,CanteraInstitutoCuba,610,225.0,2.0,51,Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADDandresguibert,1993.0,1994.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76904,Jay,Guidinger,JayGuidinger,GuidingerJay,JGuidinger,jayguidinger,19690818000000,MinnesotaDuluth,USA,MinnesotaDuluthUSA,610,255.0,2.0,54,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADDjayguidinger,1992.0,1993.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76906,Dave,Gunther,DaveGunther,GuntherDave,DGunther,davegunther,19370722000000,Iowa,USA,IowaUSA,67,190.0,1.0,11,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,SanFrancisco,HISTADDdavegunther,1962.0,1962.0,N,Y,Y,1959,8,56,N
76908,Matt,Guokas,MattGuokas,GuokasMatt,MGuokas,mattguokas,19440225000000,StJosephsPA,USA,StJosephsPAUSA,66,175.0,10.0,10,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDmattguokas,1966.0,1975.0,N,Y,Y,1966,1,9,N
203268,Jorge,Gutierrez,JorgeGutierrez,GutierrezJorge,JGutierrez,jorgegutierrez,19881227000000,California,Mexico,CaliforniaMexico,63,189.0,4.0,12,Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,jorgegutierrez,2013.0,2015.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629060,Rui,Hachimura,RuiHachimura,HachimuraRui,RHachimura,ruihachimura,19980208000000,Gonzaga,Japan,GonzagaJapan,68,230.0,4.0,28,Forward,Active,N,1610612747,Lakers,LAL,lakers,LosAngeles,ruihachimura,2019.0,2023.0,N,Y,Y,2019,1,9,N
76910,Rudy,Hackett,RudyHackett,HackettRudy,RHackett,rudyhackett,19530510000000,Syracuse,USA,SyracuseUSA,69,210.0,1.0,45,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADDrudyhackett,1976.0,1976.0,N,Y,Y,1975,3,37,N
201632,Hamed,Haddadi,HamedHaddadi,HaddadiHamed,HHaddadi,hamedhaddadi,19850519000000,SabaBattery,Iran,SabaBatteryIran,72,265.0,6.0,98,Center,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,hamedhaddadi,2008.0,2012.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76911,Scott,Haffner,ScottHaffner,HaffnerScott,SHaffner,scotthaffner,19660202000000,Evansville,USA,EvansvilleUSA,63,180.0,2.0,4,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,HISTADDscotthaffner,1989.0,1990.0,N,Y,Y,1989,2,45,N
76913,Glenn,Hagan,GlennHagan,HaganGlenn,GHagan,glennhagan,19550625000000,StBonaventure,USA,StBonaventureUSA,60,170.0,1.0,10,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDglennhagan,1981.0,1981.0,N,Y,Y,1978,2,43,N
76915,Al,Hairston,AlHairston,HairstonAl,AHairston,alhairston,19451211000000,BowlingGreen,USA,BowlingGreenUSA,61,170.0,2.0,25,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDalhairston,1968.0,1969.0,N,Y,Y,1968,5,52,N
76916,Happy,Hairston,HappyHairston,HairstonHappy,HHairston,happyhairston,19420531000000,NewYorkUniversity,USA,NewYorkUniversityUSA,67,225.0,11.0,52,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,HISTADDhappyhairston,1964.0,1974.0,N,Y,Y,1964,4,33,N
201612,Malik,Hairston,MalikHairston,HairstonMalik,MHairston,malikhairston,19870223000000,Oregon,USA,OregonUSA,66,220.0,3.0,1,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,SanAntonio,malikhairston,2008.0,2009.0,Y,Y,Y,2008,2,48,N
203798,PJ,Hairston,PJHairston,HairstonPJ,PHairston,pjhairston,19921224000000,NorthCarolina,USA,NorthCarolinaUSA,66,230.0,3.0,19,ForwardGuard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,pjhairston,2014.0,2015.0,Y,Y,Y,2014,1,26,N
1630169,Tyrese,Haliburton,TyreseHaliburton,HaliburtonTyrese,THaliburton,tyresehaliburton,20000229000000,IowaState,USA,IowaStateUSA,65,185.0,3.0,0,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,tyresehaliburton,2020.0,2023.0,N,Y,Y,2020,1,12,N
76922,Shaler,Halimon,ShalerHalimon,HalimonShaler,SHalimon,shalerhalimon,19450330000000,UtahState,USA,UtahStateUSA,65,199.0,4.0,11,Guard,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDshalerhalimon,1968.0,1971.0,N,Y,Y,1968,1,14,N
76923,Jeff,Halliburton,JeffHalliburton,HalliburtonJeff,JHalliburton,jeffhalliburton,19490703000000,Drake,USA,DrakeUSA,65,193.0,2.0,42,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADDjeffhalliburton,1971.0,1972.0,N,Y,Y,1971,3,39,N
1032,Darvin,Ham,DarvinHam,HamDarvin,DHam,darvinham,19730723000000,TexasTech,USA,TexasTechUSA,67,240.0,9.0,8,ForwardGuard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,darvinham,1996.0,2004.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
984,Steve,Hamer,SteveHamer,HamerSteve,SHamer,stevehamer,19731113000000,Tennessee,USA,TennesseeUSA,70,245.0,1.0,42,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,stevehamer,1996.0,1996.0,N,Y,Y,1996,2,38,N
76926,Dennis,Hamilton,DennisHamilton,HamiltonDennis,DHamilton,dennishamilton,19440508000000,ArizonaState,USA,ArizonaStateUSA,68,210.0,2.0,12,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,HISTADDdennishamilton,1967.0,1968.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202706,Jordan,Hamilton,JordanHamilton,HamiltonJordan,JHamilton,jordanhamilton,19901006000000,TexasAustin,USA,TexasAustinUSA,67,220.0,6.0,25,GuardForward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,jordanhamilton,2011.0,2015.0,Y,Y,Y,2011,1,26,N
203120,Justin,Hamilton,JustinHamilton,HamiltonJustin,JHamilton,justinhamilton,19900401000000,LouisianaState,USA,LouisianaStateUSA,70,255.0,4.0,41,Center,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,justinhamilton,2013.0,2016.0,Y,Y,Y,2012,2,45,N
76929,Steve,Hamilton,SteveHamilton,HamiltonSteve,SHamilton,stevehamilton,19351130000000,MoreheadState,USA,MoreheadStateUSA,66,190.0,2.0,30,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADDstevehamilton,1958.0,1959.0,N,Y,Y,1958,2,8,N
2347,Tang,Hamilton,TangHamilton,HamiltonTang,THamilton,tanghamilton,19780526000000,MississippiState,USA,MississippiStateUSA,68,205.0,2.0,5,Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,tanghamilton,2001.0,2002.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
676,Thomas,Hamilton,ThomasHamilton,HamiltonThomas,THamilton,thomashamilton,19750403000000,Pittsburgh,USA,PittsburghUSA,72,330.0,3.0,55,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,thomashamilton,1995.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
903,Geert,Hammink,GeertHammink,HamminkGeert,GHammink,geerthammink,19690712000000,LouisianaState,Netherlands,LouisianaStateNetherlands,70,262.0,3.0,43,ForwardCenter,Inactive,N,1610612753,Magic,ORL,magic,Orlando,geerthammink,1993.0,1995.0,N,Y,Y,1993,1,26,N
241,Darrin,Hancock,DarrinHancock,HancockDarrin,DHancock,darrinhancock,19711103000000,Kansas,USA,KansasUSA,67,205.0,3.0,35,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,darrinhancock,1994.0,1996.0,N,Y,Y,1994,2,38,N
1052,Ben,Handlogten,BenHandlogten,HandlogtenBen,BHandlogten,benhandlogten,19731116000000,WesternMichigan,USA,WesternMichiganUSA,610,240.0,3.0,44,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,benhandlogten,2003.0,2004.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76935,Cecil,Hankins,CecilHankins,HankinsCecil,CHankins,cecilhankins,19220106000000,OklahomaState,USA,OklahomaStateUSA,61,175.0,2.0,5,Guard,Inactive,N,1610610034,Bombers,BOM,bombers,StLouis,HISTADDcecilhankins,1946.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76936,Phil,Hankinson,PhilHankinson,HankinsonPhil,PHankinson,philhankinson,19510726000000,Pennsylvania,USA,PennsylvaniaUSA,68,195.0,2.0,20,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADDphilhankinson,1973.0,1974.0,N,Y,Y,1973,2,35,N
76942,Bob,Hansen,BobHansen,HansenBob,BHansen,bobhansen,19610118000000,Iowa,USA,IowaUSA,66,190.0,9.0,20,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADDbobhansen,1983.0,1991.0,N,Y,Y,1983,3,54,N
76940,Glenn,Hansen,GlennHansen,HansenGlenn,GHansen,glennhansen,19520421000000,LouisianaState,USA,LouisianaStateUSA,64,205.0,3.0,20,Guard,Inactive,N,1610612758,Kings,KCK,kings,KansasCity,HISTADDglennhansen,1975.0,1977.0,N,Y,Y,1975,2,31,N
76941,Lars,Hansen,LarsHansen,HansenLars,LHansen,larshansen,19540914000000,Washington,USA,WashingtonUSA,610,225.0,1.0,22,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDlarshansen,1978.0,1978.0,N,Y,Y,1977,7,151,N
2580,Travis,Hansen,TravisHansen,HansenTravis,THansen,travishansen,19780415000000,BrighamYoung,USA,BrighamYoungUSA,66,205.0,2.0,6,GuardForward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,travishansen,2003.0,2003.0,N,Y,Y,2003,2,37,N
76944,Bill,Hanzlik,BillHanzlik,HanzlikBill,BHanzlik,billhanzlik,19571206000000,NotreDame,USA,NotreDameUSA,67,185.0,10.0,24,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADDbillhanzlik,1980.0,1989.0,N,Y,Y,1980,1,20,N
202376,Luke,Harangody,LukeHarangody,HarangodyLuke,LHarangody,lukeharangody,19880102000000,NotreDame,USA,NotreDameUSA,67,245.0,3.0,44,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,lukeharangody,2010.0,2011.0,Y,Y,Y,2010,2,52,N
203501,Tim,HardawayJr,TimHardawayJr,HardawayJrTim,THardawayJr,timhardawayjr,19920316000000,Michigan,USA,MichiganUSA,65,205.0,10.0,11,GuardForward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,timhardawayjr,2013.0,2023.0,Y,Y,Y,2013,1,24,N
201935,James,Harden,JamesHarden,HardenJames,JHarden,jamesharden,19890826000000,ArizonaState,USA,ArizonaStateUSA,65,220.0,14.0,1,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,jamesharden,2009.0,2023.0,N,Y,Y,2009,1,3,Y
76945,Reggie,Harding,ReggieHarding,HardingReggie,RHarding,reggieharding,19420504000000,EasternHSMI,USA,EasternHSMIUSA,70,249.0,4.0,17,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDreggieharding,1963.0,1967.0,N,Y,Y,1963,6,48,N
